student_course_id,student_id,course_id,semester,semester_credits_attempted,semester_credits_earned,semester_points,semester_gpa,course_grade,course_gpa,cgpa,course_points,comments
396,384,95,2010-1,3,3,9,3,B,3,3.11,9,
397,384,12,2005-1,3,0,0,3.25,WP,0,3.11,0,REPEAT
398,384,17,2006-1,3,3,7.5,2.5,C+,2.5,3.11,7.5,
399,384,96,2010-1,3,3,4.5,3,D+,1.5,3.11,4.5,REPEAT
400,384,2,2004-1,3,3,4.5,2.83,D+,1.5,3.11,4.5,REPEAT
401,384,17,2005-1,3,0,0,3.25,W,0,3.11,0,REPEAT
402,384,2,2005-1,3,3,9,3.25,B,3,3.11,9,
403,384,13,2005-2,3,3,12,4,A,4,3.11,12,
404,384,29,2006-1,3,3,0,2.5,F,0,3.11,0,REPEAT
405,384,3,2004-2,3,3,7.5,2.88,C+,2.5,3.11,7.5,
406,384,29,2009-1,3,3,4.5,,D+,1.5,3.11,4.5,REPEAT
407,384,96,2012-1,3,3,6,2,C,2,3.11,6,
408,408,97,2010-1,3,3,0,0.63,F,0,1.17,0,
409,408,41,2010-1,3,3,7.5,0.63,C+,2.5,1.17,7.5,
410,408,95,2010-2,3,3,7.5,2.25,C+,2.5,1.17,7.5,
411,408,98,2010-2,3,3,6,2.25,C,2,1.17,6,
412,408,58,2010-1,3,3,0,0.63,F,0,1.17,0,
413,408,48,2010-1,3,3,0,0.63,F,0,1.17,0,
414,414,44,2013-1,3,3,9,2.25,B,3,2.25,9,
415,414,75,2013-1,3,0,0,2.25,WF,0,2.25,0,
416,414,96,2013-1,3,3,4.5,2.25,D+,1.5,2.25,4.5,
417,417,6,2002-1,3,3,0,1.75,F,0,1.98,0,
418,417,29,2003-1,3,3,10.5,3.5,B+,3.5,1.98,10.5,
419,417,24,2004-1,3,3,4.5,1.25,D+,1.5,1.98,4.5,
420,417,18,2002-1,3,3,7.5,1.75,C+,2.5,1.98,7.5,
421,417,26,2002-1,4,4,10,1.75,C+,2.5,1.98,10,
422,417,32,2002-2,3,3,6,1.83,C,2,1.98,6,
423,417,33,2002-2,3,3,0,1.83,F,0,1.98,0,
424,417,30,2003-2,3,3,6,3,C,2,1.98,6,
425,417,13,2003-2,3,3,9,3,B,3,1.98,9,
426,417,8,2004-1,3,3,3,1.25,D,1,1.98,3,
427,417,35,2002-2,3,3,10.5,1.83,B+,3.5,1.98,10.5,
428,417,22,2003-2,3,3,12,3,A,4,1.98,12,
429,417,16,2004-2,3,3,9,2.17,B,3,1.98,9,
430,417,24,2005-1,3,3,0,0,F,0,1.98,0,REPEAT
431,417,1,2004-1,3,0,,1.25,WP,,1.98,,
432,417,11,2004-2,3,3,7.5,2.17,C+,2.5,1.98,7.5,
433,417,5,2005-1,3,3,0,0,F,0,1.98,0,
434,417,34,2003-1,3,3,10.5,3.5,B+,3.5,1.98,10.5,
435,417,31,2004-2,3,3,3,2.17,D,1,1.98,3,
436,417,2,2005-1,3,3,0,0,F,0,1.98,0,
437,437,24,2002-1,3,3,11.25,3.65,A-,3.75,3.36,11.25,
438,437,1,2004-1,3,3,9,3.29,B,3,3.36,9,
439,437,34,2001-1,3,3,10.5,3.33,B+,3.5,3.36,10.5,
440,437,30,2001-2,3,3,9,3.33,B,3,3.36,9,
441,437,2,2002-1,3,3,11.25,3.65,A-,3.75,3.36,11.25,
442,437,6,2002-1,3,3,11.25,3.65,A-,3.75,3.36,11.25,
443,437,31,2002-2,3,3,10.5,3.7,B+,3.5,3.36,10.5,
444,437,11,2003-2,3,3,11.25,3.56,A-,3.75,3.36,11.25,
445,437,13,2003-2,3,3,10.5,3.56,B+,3.5,3.36,10.5,
446,437,17,2004-1,3,3,9,3.29,B,3,3.36,9,
447,437,62,2004-1,3,3,10.5,3.29,B+,3.5,3.36,10.5,
448,437,18,2001-1,3,3,9,3.33,B,3,3.36,9,
449,437,20,2001-2,3,3,9,3.33,B,3,3.36,9,
450,437,8,2002-1,3,3,10.5,3.65,B+,3.5,3.36,10.5,
451,437,29,2002-2,3,3,12,3.7,A,4,3.36,12,
452,437,5,2004-1,3,3,10.5,3.29,B+,3.5,3.36,10.5,
453,437,27,2001-1,3,3,10.5,3.33,B+,3.5,3.36,10.5,
454,437,3,2002-2,3,3,10.5,3.7,B+,3.5,3.36,10.5,
455,437,16,2003-2,3,3,9,3.56,B,3,3.36,9,
456,437,12,2004-1,3,3,11.25,3.29,A-,3.75,3.36,11.25,
457,437,22,2002-2,3,3,12,3.7,A,4,3.36,12,
458,437,9,2004-1,3,3,9,3.29,B,3,3.36,9,
459,437,10,2004-2,12,12,30,2.5,C+,2.5,3.36,30,
460,437,29,2001-2,3,3,3,3.33,D,1,3.36,3,REPEAT
461,437,35,2001-2,3,3,12,3.33,A,4,3.36,12,
462,437,7,2002-1,3,3,10.5,3.65,B+,3.5,3.36,10.5,
463,437,14,2002-2,3,3,10.5,3.7,B+,3.5,3.36,10.5,
464,437,15,2003-2,3,3,12,3.56,A,4,3.36,12,
465,465,26,2001-1,4,4,10,3.13,C+,2.5,3.25,10,
466,465,29,2001-2,3,3,3,3.38,D,1,3.25,3,REPEAT
467,465,16,2001-2,3,3,10.5,3.38,B+,3.5,3.25,10.5,
468,465,8,2002-1,3,3,7.5,2.7,C+,2.5,3.25,7.5,
469,465,5,2003-1,3,3,10.5,3.54,B+,3.5,3.25,10.5,
470,465,1,2003-1,3,3,11.25,3.54,A-,3.75,3.25,11.25,
471,465,4,2003-1,3,3,10.5,3.54,B+,3.5,3.25,10.5,
472,465,17,2004-1,3,3,9,3,B,3,3.25,9,
473,465,13,2001-2,3,3,7.5,3.38,C+,2.5,3.25,7.5,
474,465,15,2001-2,3,3,11.25,3.38,A-,3.75,3.25,11.25,
475,465,30,2002-2,3,3,7.5,3,C+,2.5,3.25,7.5,
476,465,3,2003-2,3,3,9,3.8,B,3,3.25,9,
477,465,10,2003-2,12,12,48,3.8,A,4,3.25,48,
478,465,6,2002-1,3,3,11.25,2.7,A-,3.75,3.25,11.25,
479,465,22,2002-2,3,3,12,3,A,4,3.25,12,
480,465,34,2001-1,3,3,11.25,3.13,A-,3.75,3.25,11.25,
481,465,20,2001-2,3,3,9,3.38,B,3,3.25,9,
482,465,33,2001-2,3,3,10.5,3.38,B+,3.5,3.25,10.5,
483,465,2,2003-1,3,3,11.25,3.54,A-,3.75,3.25,11.25,
484,465,66,2003-1,3,3,9,3.54,B,3,3.25,9,
485,465,27,2001-1,3,3,10.5,3.13,B+,3.5,3.25,10.5,
486,465,18,2001-1,3,3,9,3.13,B,3,3.25,9,
487,465,35,2001-2,3,3,12,3.38,A,4,3.25,12,
488,465,24,2002-1,3,3,7.5,2.7,C+,2.5,3.25,7.5,
489,465,7,2002-1,3,3,9,2.7,B,3,3.25,9,
490,465,31,2002-2,3,3,6,3,C,2,3.25,6,
491,465,14,2002-2,3,3,9,3,B,3,3.25,9,
492,465,21,2002-1,4,4,8,2.7,C,2,3.25,8,
493,465,29,2002-2,3,3,9,3,B,3,3.25,9,
494,465,11,2002-2,3,3,10.5,3,B+,3.5,3.25,10.5,
495,465,12,2003-1,3,3,11.25,3.54,A-,3.75,3.25,11.25,
496,496,28,2001-1,3,0,0,,W,0,,0,
497,496,92,2001-1,3,0,0,,W,0,,0,
498,498,29,2001-2,3,3,0,3.75,F,0,2.68,0,REPEAT
499,498,29,2002-2,3,3,3,2.25,D,1,2.68,3,
500,498,23,2001-1,1,1,3,2.98,B,3,2.68,3,
501,498,34,2001-1,3,3,10.5,2.98,B+,3.5,2.68,10.5,
502,498,33,2001-2,3,0,0,3.75,W,0,2.68,0,REPEAT
503,498,81,2001-2,3,3,10.5,3.75,B+,3.5,2.68,10.5,
504,498,33,2002-2,3,0,,2.25,WF,,2.68,,REPEAT
505,498,30,2004-2,3,3,0,0,F,0,2.68,0,
506,498,36,2002-2,3,0,,2.25,WF,,2.68,,
507,498,35,2001-2,3,3,12,3.75,A,4,2.68,12,
508,498,13,2002-2,3,3,10.5,2.25,B+,3.5,2.68,10.5,
509,498,19,2001-1,3,3,11.25,2.98,A-,3.75,2.68,11.25,
510,498,28,2001-1,3,3,9,2.98,B,3,2.68,9,
511,498,26,2001-1,4,4,8,2.98,C,2,2.68,8,
512,512,93,2001-1,3,3,9,2.14,B,3,1.5,9,
513,512,23,2001-1,1,1,2.5,2.14,C+,2.5,1.5,2.5,
514,512,92,2001-1,3,3,0,2.14,F,0,1.5,0,
515,512,35,2001-2,3,3,0,0,F,0,1.5,0,
516,512,28,2001-1,3,0,0,2.14,W,0,1.5,0,
517,512,26,2001-1,4,4,8,2.14,C,2,1.5,8,
518,512,20,2001-2,3,3,0,0,F,0,1.5,0,
519,512,25,2001-1,3,3,10.5,2.14,B+,3.5,1.5,10.5,
520,520,27,2002-1,3,3,10.5,3.88,B+,3.5,3.81,10.5,
521,520,31,2002-2,3,3,12,3.88,A,4,3.81,12,
522,520,30,2002-2,3,3,11.25,3.88,A-,3.75,3.81,11.25,
523,520,1,2003-1,3,3,11.25,3.85,A-,3.75,3.81,11.25,
524,520,53,2003-2,3,0,0,3.81,W,0,3.81,0,
525,520,11,2003-2,3,3,11.25,3.81,A-,3.75,3.81,11.25,
526,520,37,2001-2,3,3,11.25,3.75,A-,3.75,3.81,11.25,
527,520,14,2002-2,3,3,11.25,3.88,A-,3.75,3.81,11.25,
528,520,10,2004-2,12,12,42,3.5,B+,3.5,3.81,42,
529,520,18,2001-1,3,3,11.25,3.88,A-,3.75,3.81,11.25,
530,520,28,2001-1,3,3,12,3.88,A,4,3.81,12,
531,520,29,2001-2,3,3,10.5,3.75,B+,3.5,3.81,10.5,
532,520,24,2002-1,3,3,12,3.88,A,4,3.81,12,
533,520,5,2003-1,3,3,12,3.85,A,4,3.81,12,
534,520,66,2003-1,3,3,12,3.85,A,4,3.81,12,
535,520,15,2003-2,3,3,12,3.81,A,4,3.81,12,
536,520,17,2004-1,3,3,12,3.9,A,4,3.81,12,
537,520,23,2001-1,1,1,3.5,3.88,B+,3.5,3.81,3.5,
538,520,34,2002-1,3,3,12,3.88,A,4,3.81,12,
539,520,7,2002-1,3,3,12,3.88,A,4,3.81,12,
540,520,2,2003-1,3,3,12,3.85,A,4,3.81,12,
541,520,13,2003-2,3,3,11.25,3.81,A-,3.75,3.81,11.25,
542,520,12,2004-1,3,3,10.5,3.9,B+,3.5,3.81,10.5,
543,520,25,2001-1,3,3,12,3.88,A,4,3.81,12,
544,520,19,2001-1,3,3,11.25,3.88,A-,3.75,3.81,11.25,
545,520,20,2001-2,3,3,11.25,3.75,A-,3.75,3.81,11.25,
546,520,35,2001-2,3,3,12,3.75,A,4,3.81,12,
547,520,22,2002-2,3,3,12,3.88,A,4,3.81,12,
548,520,6,2003-1,3,3,10.5,3.85,B+,3.5,3.81,10.5,
549,520,3,2003-2,3,3,11.25,3.81,A-,3.75,3.81,11.25,
550,520,26,2001-1,4,4,16,3.88,A,4,3.81,16,
551,520,38,2001-2,3,3,11.25,3.75,A-,3.75,3.81,11.25,
552,520,8,2004-1,3,3,12,3.9,A,4,3.81,12,
553,520,9,2004-1,3,3,12,3.9,A,4,3.81,12,
554,520,62,2004-1,3,3,12,3.9,A,4,3.81,12,
555,555,99,2022-1,3,0,0,2.81,WP,0,2.81,0,
556,555,69,2022-1,3,3,6,2.81,C,2,2.81,6,
557,555,100,2022-2,3,0,0,,W,0,2.81,0,
558,555,101,2022-1,3,3,7.5,2.81,C+,2.5,2.81,7.5,
559,555,102,2022-1,3,3,11.25,2.81,A-,3.75,2.81,11.25,
560,555,103,2022-2,3,,,,,,2.81,,
561,555,104,2022-2,3,,,,,,2.81,,
562,555,105,2022-2,3,,,,,,2.81,,
563,555,106,2022-1,3,3,9,2.81,B,3,2.81,9,
564,555,107,2022-2,3,,,,,,2.81,,
565,555,58,2022-2,3,,,,,,2.81,,
566,555,73,2022-1,3,0,0,2.81,WP,0,2.81,0,
567,567,2,2003-1,3,3,11.25,3.05,A-,3.75,3.39,11.25,
568,567,7,2003-1,3,3,4.5,3.05,D+,1.5,3.39,4.5,
569,567,16,2003-2,3,3,9,3.33,B,3,3.39,9,
570,567,17,2004-1,3,3,9,3.3,B,3,3.39,9,
571,567,9,2004-1,3,3,9,3.3,B,3,3.39,9,
572,567,6,2003-1,3,3,10.5,3.05,B+,3.5,3.39,10.5,
573,567,8,2004-1,3,3,12,3.3,A,4,3.39,12,
574,567,14,2003-2,3,3,9,3.33,B,3,3.39,9,
575,567,62,2004-1,3,3,9,3.3,B,3,3.39,9,
576,567,5,2003-1,3,3,9,3.05,B,3,3.39,9,
577,567,11,2003-2,3,3,12,3.33,A,4,3.39,12,
578,567,13,2003-2,3,3,9,3.33,B,3,3.39,9,
579,567,15,2003-2,3,3,12,3.33,A,4,3.39,12,
580,567,3,2003-2,3,3,9,3.33,B,3,3.39,9,
581,567,12,2004-1,3,3,10.5,3.3,B+,3.5,3.39,10.5,
582,567,1,2003-1,3,3,10.5,3.05,B+,3.5,3.39,10.5,
583,567,10,2004-2,12,12,48,4,A,4,3.39,48,
584,584,13,2002-2,3,3,6,2,C,2,2.64,6,
585,584,5,2003-1,3,3,0,2.88,F,0,2.64,0,REPEAT
586,584,8,2003-1,3,3,11.25,2.88,A-,3.75,2.64,11.25,
587,584,1,2002-1,3,3,7.5,2.5,C+,2.5,2.64,7.5,
588,584,2,2002-1,3,3,9,2.5,B,3,2.64,9,
589,584,6,2002-1,3,3,7.5,2.5,C+,2.5,2.64,7.5,
590,584,16,2002-2,3,3,6,2,C,2,2.64,6,
591,584,7,2002-1,3,3,6,2.5,C,2,2.64,6,
592,584,62,2004-1,3,3,3,2.25,D,1,2.64,3,
593,584,14,2003-2,3,3,6,2.67,C,2,2.64,6,
594,584,3,2003-2,3,3,10.5,2.67,B+,3.5,2.64,10.5,
595,584,5,2004-1,3,3,6,2.25,C,2,2.64,6,
596,584,17,2003-1,3,3,6,2.88,C,2,2.64,6,
597,584,11,2003-2,3,3,7.5,2.67,C+,2.5,2.64,7.5,
598,584,9,2004-1,3,3,12,2.25,A,4,2.64,12,
599,584,5,2002-1,3,3,0,2.5,F,0,2.64,0,REPEAT
600,584,15,2002-2,3,3,6,2,C,2,2.64,6,
601,584,12,2004-1,3,3,6,2.25,C,2,2.64,6,
602,584,10,2004-2,12,12,42,3.5,B+,3.5,2.64,42,
603,603,106,2018-1,3,0,0,0,NR,0,0,0,
604,603,104,2018-1,3,0,0,0,NR,0,0,0,
605,603,108,2018-1,3,0,0,0,NR,0,0,0,
606,606,109,2011-1,3,,,2.75,W,,2.43,,
607,606,102,2013-1,3,0,0,,RE,0,2.43,0,
608,606,54,2019-1,3,3,4.5,2.92,D+,1.5,2.58,4.5,
609,606,110,2011-2,3,3,6,1.5,C,2,2.43,6,
610,606,111,2010-2,3,3,10.5,3,B+,3.5,2.43,10.5,
611,606,112,2011-1,3,3,7.5,2.75,C+,2.5,2.43,7.5,
612,606,113,2011-1,3,3,9,2.75,B,3,2.43,9,
613,606,114,2013-1,3,0,0,,RE,0,2.43,0,
614,606,42,2019-1,3,3,10.5,2.92,B+,3.5,2.58,10.5,
615,606,115,2019-2,3,3,0,0,F,0,2.58,0,
616,606,112,2010-1,3,0,0,2.5,WF,0,2.43,0,
617,606,60,2011-2,3,3,3,1.5,D,1,2.43,3,
618,606,42,2013-1,3,0,0,,RE,0,2.43,0,
619,606,104,2018-2,3,3,9,3.38,B,3,2.58,9,
620,606,100,2019-1,3,3,11.25,2.92,A-,3.75,2.58,11.25,
621,606,116,2019-2,3,,,0,NG,,2.58,,
622,606,108,2018-2,3,3,11.25,3.38,A-,3.75,2.58,11.25,
623,606,99,2010-1,3,3,7.5,2.5,C+,2.5,2.43,7.5,
624,606,41,2010-2,3,3,7.5,3,C+,2.5,2.43,7.5,
625,625,16,2003-2,3,0,0,3.13,W,0,3.22,0,REPEAT
626,625,12,2006-1,3,3,7.5,2.75,C+,2.5,3.22,7.5,
627,625,6,2003-1,3,3,12,3.92,A,4,3.22,12,
628,625,15,2003-2,3,0,0,3.13,W,0,3.22,0,
629,625,11,2003-2,3,3,11.25,3.13,A-,3.75,3.22,11.25,
630,625,14,2004-2,3,3,7.5,2.17,C+,2.5,3.22,7.5,
631,625,5,2005-1,3,3,9,3,B,3,3.22,9,
632,625,7,2006-1,3,3,0,2.75,F,0,3.22,0,REPEAT
633,625,3,2004-2,3,3,9,2.17,B,3,3.22,9,
634,625,1,2005-1,3,0,0,3,WP,0,3.22,0,
635,625,8,2003-1,3,3,12,3.92,A,4,3.22,12,
636,625,16,2004-2,3,3,3,2.17,D,1,3.22,3,
637,625,9,2005-1,3,3,9,3,B,3,3.22,9,
638,625,10,2005-2,12,12,48,4,A,4,3.22,48,
639,625,63,2006-1,3,3,7.5,2.75,C+,2.5,3.22,7.5,
640,625,7,2006-2,3,3,11.25,3.75,A-,3.75,3.22,11.25,
641,625,2,2003-1,3,3,11.25,3.92,A-,3.75,3.22,11.25,
642,625,13,2003-2,3,3,7.5,3.13,C+,2.5,3.22,7.5,
643,625,17,2006-1,3,3,7.5,2.75,C+,2.5,3.22,7.5,
644,625,4,2006-1,3,3,10.5,2.75,B+,3.5,3.22,10.5,
645,645,2,2009-1,3,3,9,3.05,B,3,3.07,9,
646,645,78,2009-1,3,3,4.5,3.05,D+,1.5,3.07,4.5,REPEAT
647,645,79,2009-1,3,3,7.5,3.05,C+,2.5,3.07,7.5,
648,645,53,2009-2,3,3,9,2.9,B,3,3.07,9,
649,645,99,2010-1,3,3,7.5,2.83,C+,2.5,3.07,7.5,
650,645,117,2010-2,12,12,42,3.5,B+,3.5,3.07,42,
651,645,45,2009-1,3,3,10.5,3.05,B+,3.5,3.07,10.5,
652,645,73,2010-1,3,3,9,2.83,B,3,3.07,9,
653,645,72,2010-3,3,3,11.25,3.38,A-,3.75,3.07,11.25,
654,645,6,2009-1,3,3,11.25,3.05,A-,3.75,3.07,11.25,
655,645,56,2010-1,3,3,7.5,2.83,C+,2.5,3.07,7.5,
656,645,59,2010-1,3,3,7.5,2.83,C+,2.5,3.07,7.5,
657,645,118,2010-1,3,3,12,2.83,A,4,3.07,12,
658,645,1,2009-2,3,3,7.5,2.9,C+,2.5,3.07,7.5,
659,645,64,2009-2,3,3,9,2.9,B,3,3.07,9,
660,645,82,2009-2,3,3,7.5,2.9,C+,2.5,3.07,7.5,
661,645,67,2009-2,3,3,10.5,2.9,B+,3.5,3.07,10.5,
662,645,40,2010-3,3,3,9,3.38,B,3,3.07,9,
663,645,63,2009-1,3,3,7.5,3.05,C+,2.5,3.07,7.5,
664,645,49,2010-1,3,3,7.5,2.83,C+,2.5,3.07,7.5,
665,665,14,2003-2,3,3,11.25,3.67,A-,3.75,3.68,11.25,
666,665,13,2003-2,3,3,10.5,3.67,B+,3.5,3.68,10.5,
667,665,17,2004-1,3,3,9,3.5,B,3,3.68,9,
668,665,11,2003-2,3,3,11.25,3.67,A-,3.75,3.68,11.25,
669,665,119,2005-2,3,3,9,3.42,B,3,3.68,9,
670,665,16,2005-2,3,3,11.25,3.42,A-,3.75,3.68,11.25,
671,665,7,2003-1,3,3,10.5,3.67,B+,3.5,3.68,10.5,
672,665,9,2004-1,3,3,12,3.5,A,4,3.68,12,
673,665,3,2005-2,3,3,10.5,3.42,B+,3.5,3.68,10.5,
674,665,2,2003-1,3,3,12,3.67,A,4,3.68,12,
675,665,10,2004-2,12,12,48,4,A,4,3.68,48,
676,665,4,2005-1,3,3,11.25,3.75,A-,3.75,3.68,11.25,
677,665,5,2003-1,3,3,10.5,3.67,B+,3.5,3.68,10.5,
678,665,12,2004-1,3,3,10.5,3.5,B+,3.5,3.68,10.5,
679,665,1,2005-1,3,3,10.5,3.75,B+,3.5,3.68,10.5,
680,665,8,2005-1,3,3,12,3.75,A,4,3.68,12,
681,681,14,2000-2,3,3,11.25,3.4,A-,3.75,3.33,11.25,
682,681,13,2000-2,3,3,12,3.4,A,4,3.33,12,
683,681,120,2000-2,3,3,11.25,3.4,A-,3.75,3.33,11.25,
684,681,8,2001-1,3,3,10.5,3.33,B+,3.5,3.33,10.5,
685,681,1,2000-1,3,3,12,3,A,4,3.33,12,
686,681,2,2000-1,3,3,9,3,B,3,3.33,9,
687,681,7,2000-1,3,3,6,3,C,2,3.33,6,
688,681,16,2000-2,3,3,7.5,3.4,C+,2.5,3.33,7.5,
689,681,17,2001-1,3,3,12,3.33,A,4,3.33,12,
690,681,10,2001-2,3,3,12,4,A,4,3.33,12,
691,681,5,2000-1,3,3,10.5,3,B+,3.5,3.33,10.5,
692,681,9,2001-1,3,3,7.5,3.33,C+,2.5,3.33,7.5,
693,681,12,2001-1,3,3,12,3.33,A,4,3.33,12,
694,681,15,2001-2,3,3,12,4,A,4,3.33,12,
695,681,6,2000-1,3,3,7.5,3,C+,2.5,3.33,7.5,
696,681,3,2000-2,3,3,9,3.4,B,3,3.33,9,
697,681,11,2001-1,3,3,9,3.33,B,3,3.33,9,
698,681,4,2001-1,3,3,9,3.33,B,3,3.33,9,
699,699,2,2002-1,3,3,12,3.85,A,4,3.81,12,
700,699,7,2002-1,3,3,10.5,3.85,B+,3.5,3.81,10.5,
701,699,14,2002-2,3,3,11.25,3.71,A-,3.75,3.81,11.25,
702,699,11,2002-2,3,3,11.25,3.71,A-,3.75,3.81,11.25,
703,699,3,2002-2,3,3,10.5,3.71,B+,3.5,3.81,10.5,
704,699,8,2003-1,3,3,12,3.75,A,4,3.81,12,
705,699,5,2002-1,3,3,12,3.85,A,4,3.81,12,
706,699,6,2002-1,3,3,12,3.85,A,4,3.81,12,
707,699,16,2002-2,3,3,10.5,3.71,B+,3.5,3.81,10.5,
708,699,1,2002-1,3,3,11.25,3.85,A-,3.75,3.81,11.25,
709,699,13,2002-2,3,3,12,3.71,A,4,3.81,12,
710,699,15,2002-2,3,3,11.25,3.71,A-,3.75,3.81,11.25,
711,699,12,2003-1,3,3,12,3.75,A,4,3.81,12,
712,699,4,2003-1,3,3,11.25,3.75,A-,3.75,3.81,11.25,
713,699,10,2003-2,12,12,48,4,A,4,3.81,48,
714,699,17,2003-1,3,3,9,3.75,B,3,3.81,9,
715,699,66,2003-1,3,3,12,3.75,A,4,3.81,12,
716,716,16,2000-2,3,3,4.5,3.1,D+,1.5,3.17,4.5,
717,716,17,2001-1,3,3,7.5,2.96,C+,2.5,3.17,7.5,
718,716,12,2001-1,3,3,11.25,2.96,A-,3.75,3.17,11.25,
719,716,2,2000-1,3,3,10.5,3.15,B+,3.5,3.17,10.5,
720,716,6,2000-1,3,3,6,3.15,C,2,3.17,6,
721,716,15,2001-2,3,3,12,4,A,4,3.17,12,
722,716,7,2000-1,3,3,9,3.15,B,3,3.17,9,
723,716,11,2001-1,3,3,9,2.96,B,3,3.17,9,
724,716,5,2000-1,3,3,10.5,3.15,B+,3.5,3.17,10.5,
725,716,14,2000-2,3,3,9,3.1,B,3,3.17,9,
726,716,13,2000-2,3,3,12,3.1,A,4,3.17,12,
727,716,8,2001-1,3,3,9,2.96,B,3,3.17,9,
728,716,9,2001-1,3,3,10.5,2.96,B+,3.5,3.17,10.5,
729,716,4,2001-1,3,3,6,2.96,C,2,3.17,6,
730,716,10,2001-2,3,3,12,4,A,4,3.17,12,
731,716,1,2000-1,3,3,11.25,3.15,A-,3.75,3.17,11.25,
732,716,121,2000-2,3,3,10.5,3.1,B+,3.5,3.17,10.5,
733,716,120,2000-2,3,3,10.5,3.1,B+,3.5,3.17,10.5,
734,734,13,2003-2,3,3,9,3.29,B,3,3.11,9,
735,734,9,2004-1,3,3,10.5,3.05,B+,3.5,3.11,10.5,
736,734,1,2003-1,3,3,7.5,2.65,C+,2.5,3.11,7.5,
737,734,14,2003-2,3,3,9,3.29,B,3,3.11,9,
738,734,8,2004-1,3,3,11.25,3.05,A-,3.75,3.11,11.25,
739,734,12,2004-1,3,3,9,3.05,B,3,3.11,9,
740,734,11,2003-2,3,3,11.25,3.29,A-,3.75,3.11,11.25,
741,734,3,2003-2,3,3,10.5,3.29,B+,3.5,3.11,10.5,
742,734,2,2003-1,3,3,11.25,2.65,A-,3.75,3.11,11.25,
743,734,62,2004-1,3,3,6,3.05,C,2,3.11,6,
744,734,10,2004-2,12,12,42,3.5,B+,3.5,3.11,42,
745,734,7,2003-1,3,3,4.5,2.65,D+,1.5,3.11,4.5,
746,734,15,2003-2,3,3,12,3.29,A,4,3.11,12,
747,734,16,2003-2,3,3,7.5,3.29,C+,2.5,3.11,7.5,
748,734,17,2004-1,3,3,9,3.05,B,3,3.11,9,
749,734,5,2003-1,3,3,7.5,2.65,C+,2.5,3.11,7.5,
750,734,6,2003-1,3,3,9,2.65,B,3,3.11,9,
751,751,78,2006-1,3,3,10.5,3.17,B+,3.5,3.17,10.5,
752,751,63,2006-1,3,3,7.5,3.17,C+,2.5,3.17,7.5,
753,751,17,2006-1,3,3,10.5,3.17,B+,3.5,3.17,10.5,
754,754,122,2011-1,3,3,0,0,F,0,0,0,
755,754,114,2011-1,3,3,0,0,F,0,0,0,
756,754,75,2011-1,3,3,0,0,F,0,0,0,
757,757,24,2000-1,3,3,9,3.13,B,3,3.28,9,
758,757,27,2000-1,3,3,9,3.13,B,3,3.28,9,
759,757,6,2001-1,3,3,11.25,2.95,A-,3.75,3.28,11.25,
760,757,34,2000-1,3,3,9,3.13,B,3,3.28,9,
761,757,30,2000-2,3,3,10.5,3.5,B+,3.5,3.28,10.5,
762,757,1,2001-1,3,3,7.5,2.95,C+,2.5,3.28,7.5,
763,757,4,2002-1,3,3,10.5,3.1,B+,3.5,3.28,10.5,
764,757,35,2000-2,3,3,9,3.5,B,3,3.28,9,
765,757,22,2001-2,3,3,11.25,3.29,A-,3.75,3.28,11.25,
766,757,8,2002-1,3,3,9,3.1,B,3,3.28,9,
767,757,12,2002-1,3,3,9,3.1,B,3,3.28,9,
768,757,31,2002-2,3,3,12,3.67,A,4,3.28,12,
769,757,29,2000-2,3,3,11.25,3.5,A-,3.75,3.28,11.25,
770,757,5,2001-1,3,3,9,2.95,B,3,3.28,9,
771,757,2,2001-1,3,3,9,2.95,B,3,3.28,9,
772,757,11,2001-2,3,3,11.25,3.29,A-,3.75,3.28,11.25,
773,757,15,2001-2,3,3,11.25,3.29,A-,3.75,3.28,11.25,
774,757,17,2002-1,3,3,7.5,3.1,C+,2.5,3.28,7.5,
775,757,14,2001-2,3,3,9,3.29,B,3,3.28,9,
776,757,13,2001-2,3,3,7.5,3.29,C+,2.5,3.28,7.5,
777,757,3,2001-2,3,3,9,3.29,B,3,3.28,9,
778,757,66,2002-1,3,3,10.5,3.1,B+,3.5,3.28,10.5,
779,757,10,2002-2,12,12,48,3.67,A,4,3.28,48,
780,757,18,2000-1,3,3,10.5,3.13,B+,3.5,3.28,10.5,
781,757,20,2000-2,3,3,11.25,3.5,A-,3.75,3.28,11.25,
782,757,7,2001-1,3,3,7.5,2.95,C+,2.5,3.28,7.5,
783,757,16,2002-2,3,3,6,3.67,C,2,3.28,6,
784,784,2,2002-1,3,3,10.5,3.38,B+,3.5,2.88,10.5,
785,784,66,2002-1,3,3,11.25,3.38,A-,3.75,2.88,11.25,
786,784,8,2003-1,3,3,11.25,2.44,A-,3.75,2.88,11.25,
787,784,12,2003-1,3,3,3,2.44,D,1,2.88,3,
788,784,21,2003-1,4,4,0,2.44,F,0,2.88,0,REPEAT
789,784,21,2003-2,3,3,6,2.8,C,2,2.88,6,
790,784,6,2002-1,3,3,10.5,3.38,B+,3.5,2.88,10.5,
791,784,7,2002-1,3,3,7.5,3.38,C+,2.5,2.88,7.5,
792,784,14,2002-2,3,3,6,2.75,C,2,2.88,6,
793,784,17,2003-1,3,3,10.5,2.44,B+,3.5,2.88,10.5,
